IDCompressor,Description,CMax,CStart,Var01,Var02,Var03,Var04,Var05,Var06,Var07,Var08,Var09,Var10,Var11,Var12,FattMolt,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24
4569,"44H-30.2Y",0,0,11529.38704,-332.3653201,855.6695976,-10.56286826,21.45657788,-5.16847122,-0.059496974,0.126574344,-0.034145854,0.020022281,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4570,"44H-50.2Y",0,0,11851.70552,-428.9899777,775.1624326,-13.55617176,21.34428378,-4.882751682,-0.076572995,0.14588972,-0.027113231,0.025873697,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4571,"44J-26.2Y",0,0,11211.31202,-265.3663382,629.7413169,-9.591784408000001,15.79065056,-3.170827232,-0.053522583,0.088369173,-0.01133601,0.013539908,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4572,"44J-44.2Y",0,0,9405.491833,-421.4742484,662.4071966,-12.737873,18.37750093,-4.462272241,-0.072501389,0.132510746,-0.013364205,0.034616403,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4573,"44NCS-24.2Y",0,0,8223.01749,-236.7350137,758.3183636,-9.322534944999999,15.92255269,-7.891593364,-0.071683077,0.085814162,-0.033882584,0.042385583,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4574,"44NCS-40.2Y",0,0,3480.991189,-454.6222976,988.2494719,-13.06798879,22.36468361,-12.21591794,-0.081225621,0.161247223,-0.07740627899999999,0.06411834199999999,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4575,"44PCS-20.2Y",0,0,6385.535715,-262.3656405,608.9678482,-6.955662508,16.70826018,-4.185180005,-0.027812939,0.108155953,-0.040238701,0.008108719,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4576,"44PCS-30.2Y",0,0,4558.19689,-309.259526,707.2726082,-8.945329723,15.74817313,-7.761869488,-0.034659935,0.125290878,-0.031795476,0.040672392,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4577,"44TCS-16.2Y",0,0,5900.949803,-177.2868897,552.7384381000001,-4.831118848,13.44782593,-5.179021108,-0.018689877,0.06837080600000001,-0.044255134,0.023029741,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4578,"44TCS-24.2Y",0,0,3445.378242,-353.2813622,583.9193794,-9.146452411,16.16794905,-4.892079954,-0.047973721,0.11048092,-0.053688048,0.015636111,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4579,"44VCS-12.2Y",0,0,4453.221332,-155.4385744,469.0337275,-3.71267326,12.16715039,-3.958622699,-0.016678728,0.044339216,-0.058703504,0.008968666,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4580,"44VCS-20.2Y",0,0,3445.085824,-250.5002896,464.4797866,-7.161172383,11.82566745,-4.248861346,-0.046647565,0.06997447499999999,-0.033841608,0.017513919,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4581,"66F-100.2Y",0,0,34037.12057,-549.6277118,1246.2635,-23.69883477,36.20933654,-2.801230501,-0.147005655,0.317907393,0.049998634,0.002761362,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4582,"66F-80.2Y",0,0,26042.77627,-718.6857694,1514.817877,-24.87298887,40.145301,-7.149637942,-0.14439577,0.252917936,-0.03345252,0.020601132,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4583,"66G-60.2Y",0,0,22164.37915,-415.2687813,1256.535991,-11.85612445,35.74601319,-2.940129474,-0.057899427,0.115523099,-0.105644413,-0.025388177,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4584,"66G-80.2Y",0,0,26465.79765,-258.0233245,1247.229916,-11.53126995,27.49248462,-8.705371725999999,-0.046951557,0.119339178,-0.026489483,0.046056674,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4585,"66H-50.2Y",0,0,16384.54726,-608.2846383999999,1251.918543,-17.95563515,35.41240432,-5.313166735,-0.103412997,0.204131357,-0.080849202,0.001206135,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4586,"66H-70.2Y",0,0,20184.48304,-437.442528,1112.714818,-15.22507748,27.72829408,-6.997483612,-0.077890481,0.152078737,-0.036847826,0.032489375,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4587,"66J-44.2Y",0,0,15684.47619,-387.6952941,929.8640113,-13.33037659,23.12325198,-2.571330856,-0.072831988,0.127841417,0.012142294,0.000815412,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4588,"66J-66.2Y",0,0,9934.913135999999,-523.0589091000001,1450.430796,-15.79718525,27.84317188,-19.90389482,-0.089062684,0.137224262,-0.073960939,0.150898408,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4589,"2CC-3.2Y",0,0,-1549.882095,-145.1895585,251.3170138,-3.574660454,6.379737979,-4.601657126,-0.029406559,0.05424522,-0.044829704,0.033803025,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4590,"2CC-4.2Y",0,0,-980.7003118,-134.8342621,212.6586855,-3.390259152,5.82074555,-3.754938529,-0.019105004,0.059458513,-0.037535319,0.027467229,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4591,"2DC-2.2Y",0,0,1552.183066,1.575110776,21.51976911,-0.269795048,0.266247309,0.229810315,0.001022829,-0.003140533,0.01347898,-0.000688761,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4592,"2DC-3.2Y",0,0,614.9347771,-77.999375,71.30462503,-2.55429664,2.917083333,-0.700900594,-0.020143824,0.035444936,-0.006787052,0.005122509,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4593,"2EC-2.2Y",0,0,900.8653736,-14.0871107,53.23430845,-0.389764475,1.244248936,-0.684760429,0.006036428,0.013405453,0.003469381,0.007509367,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4594,"2EC-3.2Y",0,0,456.8500324,-67.30130875,70.08483138,-2.210716453,2.601404837,-0.883467334,-0.017326517,0.031691329,-0.008192377000000001,0.007398303,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4595,"2FC-2.2Y",0,0,551.9895809,-0.8613197339999999,37.30299097,-0.032717876,0.435602182,-0.061158411,0.002790767,-0.005243524,0.006056071,0.000287851,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4596,"2FC-3.2Y",0,0,287.8757657,-32.09300522,54.71457864,-0.9112251139999999,1.389269094,-0.349000464,-0.005950567,0.006625192,-0.001775825,0.001689429,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4597,"2GC-2.2Y",0,0,-132.8995922,-46.98962743,73.15248981000001,-0.959185755,1.806652655,-0.941341863,-0.003376333,0.009073415,-0.007145828,0.00574585,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4598,"2HC-1.2Y",0,0,253.3428613,-20.90446725,36.56596073,-0.538793635,0.956571223,-0.225541421,-0.002768435,0.0005239039999999999,-0.001115603,0.001221186,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4599,"2HC-2.2Y",0,0,147.4546203,-25.71839512,46.34283153,-0.665922247,1.169984818,-0.489166559,-0.003065159,0.004172016,-0.003419466,0.003235352,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4600,"2JC-07.2Y",0,0,202.1507327,-30.56999451,37.24428443,-0.643984198,1.059322952,-0.526030956,-0.000531488,0.003652626,-0.00246717,0.004512837,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4601,"2KC-05.2Y",0,0,165.1409894,-21.77340657,31.41736627,-0.667698994,0.86225641,-0.540408139,-0.003643509,0.008659057,-0.001228415,0.005288787,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4602,"4CC-6.2Y",0,0,3325.466175,-92.45942603,98.05808747,-4.432690234,4.786286644,-1.317853126,-0.036411228,0.073155473,-0.01088041,0.020244746,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4603,"4CC-9.2Y",0,0,3657.990695,-96.97708983,63.01355966,-4.110179069,5.39760315,-0.08552960699999999,-0.034534131,0.065062527,-0.023635977,0.00642198,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4604,"4DC-5.2Y",0,0,1238.729921,-147.1050354,167.7183793,-4.870998566,6.221233895,-2.269017694,-0.037831793,0.074218847,-0.023882574,0.020373633,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4605,"4DC-7.2Y",0,0,1257.844909,-140.6975297,159.3646556,-4.663818059,5.91612334,-2.179922568,-0.037295724,0.07086047199999999,-0.023184317,0.019432728,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4606,"4EC-4.2Y",0,0,1227.504729,-150.9790749,138.6486894,-5.07711267,6.287840708,-2.031195093,-0.039026092,0.080632724,-0.029903078,0.017986638,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4607,"4EC-6.2Y",0,0,1208.475002,-146.1168976,134.6398335,-4.986853865,6.014992447,-1.991987501,-0.040420498,0.07962045399999999,-0.026603917,0.018001459,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4608,"4FC-3.2Y",0,0,510.9358609,-121.8237708,120.7103003,-4.137519866,4.79935563,-1.350774739,-0.034918296,0.062140005,-0.016055366,0.010201648,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4609,"4FC-5.2Y",0,0,613.5091206,-109.4111801,110.6138722,-3.648941588,4.431091715,-1.21087472,-0.030564463,0.054536654,-0.016275519,0.00885446,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4610,"4G-30.2Y",0,0,6554.749916,-49.59991744,250.2402873,-1.4117545,2.671567531,2.132984251,0.009672706,-0.03105247,0.082775258,-0.033611078,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4611,"4H-25.2Y",0,0,4269.454905,-132.5390803,291.7612493,-3.262668779,5.321521924,0.110562771,-0.007893653,0.01099471,0.048742907,-0.014616273,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4612,"4J-22.2Y",0,0,1941.204482,-261.1700278,387.8927199,-6.432618323,10.62746608,-3.340139265,-0.035968113,0.07085517299999999,-0.017304194,0.013114268,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4613,"4NCS-12.2Y",0,0,501.0928651,-180.694145,481.9456875,-6.683034509,8.743892188,-7.297116707,-0.05513313,0.081791022,-0.014375797,0.053703364,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4614,"4NCS-20.2Y",0,0,3182.619135,-126.6751835,283.9190476,-4.274726849,7.310779222,-2.45701799,-0.022889079,0.047096738,-0.008807717,0.012953739,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4615,"4PCS-10.2Y",0,0,1377.732614,-147.8805165,329.2204582,-5.379662851,6.883969026,-4.119687482,-0.035541158,0.06940524000000001,-0.003407204,0.028875728,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4616,"4PCS-15.2Y",0,0,3061.806639,-154.0279812,205.2542931,-5.160383758,7.588517767,-1.524914943,-0.019694322,0.070741838,-0.023617956,0.009123275,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4617,"4TCS-12.2Y",0,0,1589.212581,-148.7894263,234.7200657,-4.756937096,6.696531264,-2.409803515,-0.023113645,0.059493971,-0.017983979,0.016013205,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4618,"4TCS-8.2Y",0,0,2003.975003,-104.4966146,226.6029973,-4.298452123,5.102883593,-2.268776566,-0.029801217,0.054357203,0.002961368,0.015461704,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4619,"4VCS-10.2Y",0,0,1809.246013,-116.5586246,167.6275795,-3.901353342,5.422398464,-1.592478776,-0.017926051,0.049056325,-0.015887142,0.010756993,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4620,"4VCS-6.2Y",0,0,1879.706807,-74.56171036000001,161.9945071,-3.208414798,3.892767145,-1.13146346,-0.023149492,0.037964109,0.005011869,0.006049139,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4621,"6G-40.2Y",0,0,9429.897309,-104.0040641,388.5848707,-2.939512131,4.860110751,3.069837613,0.007124096,-0.037960543,0.116669469,-0.050808661,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4622,"6H-35.2Y",0,0,6955.367553,-151.4532484,419.8910332,-2.978094111,4.599875212,-0.263080703,0.011229394,-0.03518099,0.11087269,-0.009924109,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4623,"6J-33.2Y",0,0,4992.437885,-164.1204211,447.8212459,-2.906096771,7.198972359,-2.980536482,-0.00158444,0.022812685,0.031936922,0.01281574,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4624,"2CC-3.2Y",0,0,-1549.882095,-145.1895585,251.3170138,-3.574660454,6.379737979,-4.601657126,-0.029406559,0.05424522,-0.044829704,0.033803025,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4625,"2CC-4.2Y",0,0,-980.7003118,-134.8342621,212.6586855,-3.390259152,5.82074555,-3.754938529,-0.019105004,0.059458513,-0.037535319,0.027467229,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4626,"2DC-2.2Y",0,0,1552.183066,1.575110776,21.51976911,-0.269795048,0.266247309,0.229810315,0.001022829,-0.003140533,0.01347898,-0.000688761,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4627,"2DC-3.2Y",0,0,614.9347771,-77.999375,71.30462503,-2.55429664,2.917083333,-0.700900594,-0.020143824,0.035444936,-0.006787052,0.005122509,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4628,"2EC-2.2Y",0,0,900.8653736,-14.0871107,53.23430845,-0.389764475,1.244248936,-0.684760429,0.006036428,0.013405453,0.003469381,0.007509367,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4629,"2EC-3.2Y",0,0,456.8500324,-67.30130875,70.08483138,-2.210716453,2.601404837,-0.883467334,-0.017326517,0.031691329,-0.008192377000000001,0.007398303,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4630,"2FC-2.2Y",0,0,551.9895809,-0.8613197339999999,37.30299097,-0.032717876,0.435602182,-0.061158411,0.002790767,-0.005243524,0.006056071,0.000287851,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4631,"2FC-3.2Y",0,0,287.8757657,-32.09300522,54.71457864,-0.9112251139999999,1.389269094,-0.349000464,-0.005950567,0.006625192,-0.001775825,0.001689429,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4632,"2GC-2.2Y",0,0,-132.8995922,-46.98962743,73.15248981000001,-0.959185755,1.806652655,-0.941341863,-0.003376333,0.009073415,-0.007145828,0.00574585,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4633,"2HC-1.2Y",0,0,253.3428613,-20.90446725,36.56596073,-0.538793635,0.956571223,-0.225541421,-0.002768435,0.0005239039999999999,-0.001115603,0.001221186,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4634,"2HC-2.2Y",0,0,147.4546203,-25.71839512,46.34283153,-0.665922247,1.169984818,-0.489166559,-0.003065159,0.004172016,-0.003419466,0.003235352,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4635,"2JC-07.2Y",0,0,202.1507327,-30.56999451,37.24428443,-0.643984198,1.059322952,-0.526030956,-0.000531488,0.003652626,-0.00246717,0.004512837,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4636,"2KC-05.2Y",0,0,165.1409894,-21.77340657,31.41736627,-0.667698994,0.86225641,-0.540408139,-0.003643509,0.008659057,-0.001228415,0.005288787,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4637,"4CC-6.2Y",0,0,3325.466175,-92.45942603,98.05808747,-4.432690234,4.786286644,-1.317853126,-0.036411228,0.073155473,-0.01088041,0.020244746,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4638,"4CC-9.2Y",0,0,3657.990695,-96.97708983,63.01355966,-4.110179069,5.39760315,-0.08552960699999999,-0.034534131,0.065062527,-0.023635977,0.00642198,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4639,"4DC-5.2Y",0,0,1238.729921,-147.1050354,167.7183793,-4.870998566,6.221233895,-2.269017694,-0.037831793,0.074218847,-0.023882574,0.020373633,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4640,"4DC-7.2Y",0,0,1257.844909,-140.6975297,159.3646556,-4.663818059,5.91612334,-2.179922568,-0.037295724,0.07086047199999999,-0.023184317,0.019432728,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4641,"4EC-4.2Y",0,0,1227.504729,-150.9790749,138.6486894,-5.07711267,6.287840708,-2.031195093,-0.039026092,0.080632724,-0.029903078,0.017986638,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4642,"4EC-6.2Y",0,0,1208.475002,-146.1168976,134.6398335,-4.986853865,6.014992447,-1.991987501,-0.040420498,0.07962045399999999,-0.026603917,0.018001459,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4643,"4FC-3.2Y",0,0,510.9358609,-121.8237708,120.7103003,-4.137519866,4.79935563,-1.350774739,-0.034918296,0.062140005,-0.016055366,0.010201648,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4644,"4FC-5.2Y",0,0,613.5091206,-109.4111801,110.6138722,-3.648941588,4.431091715,-1.21087472,-0.030564463,0.054536654,-0.016275519,0.00885446,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4645,"4G-30.2Y",0,0,6554.749916,-49.59991744,250.2402873,-1.4117545,2.671567531,2.132984251,0.009672706,-0.03105247,0.082775258,-0.033611078,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4646,"4H-25.2Y",0,0,4269.454905,-132.5390803,291.7612493,-3.262668779,5.321521924,0.110562771,-0.007893653,0.01099471,0.048742907,-0.014616273,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4647,"4J-22.2Y",0,0,1941.204482,-261.1700278,387.8927199,-6.432618323,10.62746608,-3.340139265,-0.035968113,0.07085517299999999,-0.017304194,0.013114268,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4648,"4NCS-12.2Y",0,0,501.0928651,-180.694145,481.9456875,-6.683034509,8.743892188,-7.297116707,-0.05513313,0.081791022,-0.014375797,0.053703364,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4649,"4NCS-20.2Y",0,0,3182.619135,-126.6751835,283.9190476,-4.274726849,7.310779222,-2.45701799,-0.022889079,0.047096738,-0.008807717,0.012953739,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4650,"4PCS-10.2Y",0,0,1377.732614,-147.8805165,329.2204582,-5.379662851,6.883969026,-4.119687482,-0.035541158,0.06940524000000001,-0.003407204,0.028875728,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4651,"4PCS-15.2Y",0,0,3061.806639,-154.0279812,205.2542931,-5.160383758,7.588517767,-1.524914943,-0.019694322,0.070741838,-0.023617956,0.009123275,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4652,"4TCS-12.2Y",0,0,1589.212581,-148.7894263,234.7200657,-4.756937096,6.696531264,-2.409803515,-0.023113645,0.059493971,-0.017983979,0.016013205,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4653,"4TCS-8.2Y",0,0,2003.975003,-104.4966146,226.6029973,-4.298452123,5.102883593,-2.268776566,-0.029801217,0.054357203,0.002961368,0.015461704,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4654,"4VCS-10.2Y",0,0,1809.246013,-116.5586246,167.6275795,-3.901353342,5.422398464,-1.592478776,-0.017926051,0.049056325,-0.015887142,0.010756993,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4655,"4VCS-6.2Y",0,0,1879.706807,-74.56171036000001,161.9945071,-3.208414798,3.892767145,-1.13146346,-0.023149492,0.037964109,0.005011869,0.006049139,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4656,"6F-50.2Y",0,0,13562.3864,-101.7260365,520.7235063000001,-3.783601914,5.960922105,-2.225091997,0.009620409,-0.022534739,0.129936529,0.021529823,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4657,"6G-40.2Y",0,0,9429.897309,-104.0040641,388.5848707,-2.939512131,4.860110751,3.069837613,0.007124096,-0.037960543,0.116669469,-0.050808661,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4658,"6H-35.2Y",0,0,6955.367553,-151.4532484,419.8910332,-2.978094111,4.599875212,-0.263080703,0.011229394,-0.03518099,0.11087269,-0.009924109,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4659,"6J-33.2Y",0,0,4992.437885,-164.1204211,447.8212459,-2.906096771,7.198972359,-2.980536482,-0.00158444,0.022812685,0.031936922,0.01281574,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4660,"2CC-3.2Y",0,0,-1549.9,-145.19,251.32,-3.5747,6.3797,-4.6017,-0.029407,0.054245,-0.04483,0.033803,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4661,"2CC-4.2Y",0,0,-980.7,-134.83,212.66,-3.3903,5.8207,-3.7549,-0.019105,0.059459,-0.037535,0.027467,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4662,"2DC-2.2Y",0,0,1552.2,1.5751,21.52,-0.2698,0.26625,0.22981,0.0010228,-0.0031405,0.013479,-0.00068876,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4663,"2DC-3.2Y",0,0,614.9299999999999,-77.999,71.30500000000001,-2.5543,2.9171,-0.7009,-0.020144,0.035445,-0.0067871,0.0051225,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4664,"2EC-2.2Y",0,0,900.87,-14.087,53.234,-0.38976,1.2442,-0.68476,0.0060364,0.013405,0.0034694,0.0075094,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4665,"2EC-3.2Y",0,0,456.85,-67.301,70.08499999999999,-2.2107,2.6014,-0.88347,-0.017327,0.031691,-0.008192400000000001,0.0073983,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4666,"2FC-2.2Y",0,0,551.99,-0.86132,37.303,-0.032718,0.4356,-0.061158,0.0027908,-0.0052435,0.0060561,0.00028785,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4667,"2FC-3.2Y",0,0,287.88,-32.093,54.715,-0.91123,1.3893,-0.349,-0.0059506,0.0066252,-0.0017758,0.0016894,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4668,"2GC-2.2Y",0,0,-132.9,-46.99,73.152,-0.95919,1.8067,-0.94134,-0.0033763,0.009073400000000001,-0.0071458,0.0057459,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4669,"2HC-1.2Y",0,0,253.34,-20.904,36.566,-0.53879,0.95657,-0.22554,-0.0027684,0.0005239,-0.0011156,0.0012212,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4670,"2HC-2.2Y",0,0,147.45,-25.718,46.343,-0.66592,1.17,-0.48917,-0.0030652,0.004172,-0.0034195,0.0032354,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4671,"2JC-07.2Y",0,0,202.15,-30.57,37.244,-0.64398,1.0593,-0.52603,-0.00053149,0.0036526,-0.0024672,0.0045128,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4672,"2KC-05.2Y",0,0,165.14,-21.773,31.417,-0.6677,0.86226,-0.5404099999999999,-0.0036435,0.008659099999999999,-0.0012284,0.0052888,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4673,"4CC-6.2Y",0,0,3325.5,-92.459,98.05800000000001,-4.4327,4.7863,-1.3179,-0.036411,0.073155,-0.01088,0.020245,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4674,"4CC-9.2Y",0,0,3658,-96.977,63.014,-4.1102,5.3976,-0.08552999999999999,-0.034534,0.065063,-0.023636,0.006422,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4675,"4DC-5.2Y",0,0,1238.7,-147.11,167.72,-4.871,6.2212,-2.269,-0.037832,0.07421899999999999,-0.023883,0.020374,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4676,"4DC-7.2Y",0,0,1257.8,-140.7,159.36,-4.6638,5.9161,-2.1799,-0.037296,0.07086000000000001,-0.023184,0.019433,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4677,"4EC-4.2Y",0,0,1227.5,-150.98,138.65,-5.0771,6.2878,-2.0312,-0.039026,0.080633,-0.029903,0.017987,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4678,"4EC-6.2Y",0,0,1208.5,-146.12,134.64,-4.9869,6.015,-1.992,-0.04042,0.07962,-0.026604,0.018001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4679,"4FC-3.2Y",0,0,510.94,-121.82,120.71,-4.1375,4.7994,-1.3508,-0.034918,0.06214,-0.016055,0.010202,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4680,"4FC-5.2Y",0,0,613.51,-109.41,110.61,-3.6489,4.4311,-1.2109,-0.030564,0.054537,-0.016276,0.0088545,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4681,"4G-30.2Y",0,0,6554.7,-49.6,250.24,-1.4118,2.6716,2.133,0.009672699999999999,-0.031052,0.082775,-0.033611,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4682,"4H-25.2Y",0,0,4269.5,-132.54,291.76,-3.2627,5.3215,0.11056,-0.0078937,0.010995,0.048743,-0.014616,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4683,"4J-22.2Y",0,0,1941.2,-261.17,387.89,-6.4326,10.627,-3.3401,-0.035968,0.070855,-0.017304,0.013114,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4684,"4NCS-12.2Y",0,0,501.09,-180.69,481.95,-6.683,8.7439,-7.2971,-0.055133,0.081791,-0.014376,0.053703,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4685,"4NCS-20.2Y",0,0,3182.6,-126.68,283.92,-4.2747,7.3108,-2.457,-0.022889,0.047097,-0.0088077,0.012954,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4686,"4PCS-10.2Y",0,0,1377.7,-147.88,329.22,-5.3797,6.884,-4.1197,-0.035541,0.06940499999999999,-0.0034072,0.028876,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4687,"4PCS-15.2Y",0,0,3061.8,-154.03,205.25,-5.1604,7.5885,-1.5249,-0.019694,0.070742,-0.023618,0.009123300000000001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4688,"4TCS-12.2Y",0,0,1589.2,-148.79,234.72,-4.7569,6.6965,-2.4098,-0.023114,0.059494,-0.017984,0.016013,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4689,"4TCS-8.2Y",0,0,2004,-104.5,226.6,-4.2985,5.1029,-2.2688,-0.029801,0.054357,0.0029614,0.015462,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
4690,"4VCS-10.2Y",0,0,1809.2,-116.56,167.63,-3.9014,5.4224,-1.5925,-0.017926,0.049056,-0.015887,0.010757,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0
