IDCompressor,Description,Tcmax,Tcmin,Temax,Temin,Var01,Var02,Var03,Var04,Var05,Var06,Var07,Var08,Var09,Var10,Var11,Var12,FattMolt,RPSmin,RPSmax,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24
3234,"CSH7553-50Y",65,20,12.8,-20,135001.9618,5601.361218,-132.4399525,92.66755104000001,-15.26321657,-23.23114161,0.558993444,-0.507635205,-0.369964651,0.121253773,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3235,"CSH7553-70Y",70,20,25,-20,134213.0369,5669.781219,-72.80926623000001,99.65564203,-15.53844236,-23.61693296,0.625822964,-0.629264305,-0.374390032,0.122810514,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,"CSH7563-60Y",65,20,12.8,-20,159162.2602,6590.540233,-176.7866668,108.8596007,-18.38784841,-26.77190113,0.6561968459999999,-0.596630357,-0.427836144,0.139360841,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,"CSH7563-80Y",70,20,25,-20,160331.0278,6761.449207,-201.9602193,117.1941762,-23.98141128,-27.58315721,0.712215645,-0.7848606889999999,-0.406747982,0.152348591,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,"CSH7573-70Y",65,20,12.8,-20,182944.8133,7567.958503,-214.6693702,124.9080525,-21.35375129,-30.4296932,0.752673055,-0.6847518970000001,-0.487133542,0.158189067,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3239,"CSH7573-90Y",70,20,25,-20,183447.2248,7521.45662,-512.4959384,130.3627791,-27.01349283,-20.48461472,0.757115926,-0.915597238,-0.402163854,0.083085968,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,"CSH7583-80Y",65,20,12.8,-20,194327.8898,7647.163496,311.2360905,128.1171503,-0.812714888,-37.61885136,0.795916867,-0.598118998,-0.6480386889999999,0.162222948,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,"CSH7593-90Y",65,20,12.8,-20,221336.1728,8709.989609,354.4926319,145.9232627,-0.925668483,-42.84723409,0.906535821,-0.681247401,-0.738105084,0.184769188,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242,"CSH8553-110Y",70,20,25,-20,238667.421,9255.730469,-1313.982523,151.4727593,-46.26182239,-10.16889611,0.911619702,-1.018542783,-0.27859433,0.002149466,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,"CSH8553-80Y",65,20,12.8,-20,228665.5445,8660.406805000001,-1065.984818,135.3996433,-30.84498875,-15.37495014,0.825094278,-0.660764699,-0.310282623,0.049803659,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3244,"CSH8563-125Y",70,20,25,-20,272005.0925,10548.59441,-1497.522939,172.630859,-52.72379123,-11.58931334,1.038957057,-1.160815425,-0.317509094,0.002449709,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3245,"CSH8563-90Y",65,20,12.8,-20,263454.1087,9977.798484000001,-1234.003165,155.9575567,-35.78631891,-17.52495203,0.94989581,-0.762306081,-0.354834877,0.056477293,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3246,"CSH8573-110Y",65,20,12.8,-20,268158.2193,10684.88358,1372.873033,196.0700549,16.98208269,-80.90973817,1.178483008,-1.134306705,-1.222730215,0.472853381,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3247,"CSH8573-140Y",70,20,25,-20,313910.866,12170.2263,-1733.452169,199.1172735,-60.92517314,-13.20056898,1.1984974,-1.337877709,-0.364329447,0.002173246,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3248,"CSH8583-125Y",65,20,12.8,-20,346086.5518,13432.24434,-1573.660028,211.9136164,-58.58218839,-27.05052555,1.230082273,-1.220034283,-0.480035767,0.116622466,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,"CSH8593-140Y",65,20,12.8,-20,393949.5856,15289.89515,-1791.293862,241.2208187,-66.6839804,-30.79155567,1.400200034,-1.388762429,-0.546423693,0.132751104,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,"CSH6553-35Y",65,20,12.8,-20,95273.75285999999,3597.154122,-189.7000653,56.45664005,-4.95113103,-12.24900552,0.374289152,-0.283139155,-0.25010545,0.04560205,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3251,"CSH6553-50Y",70,20,25,-20,98782.79813,3542.18841,-508.5819273,53.49011929,-5.560419916,-4.892829659,0.386127946,-0.250648405,-0.246425723,-0.002714627,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252,"CSH6563-40Y",65,20,12.8,-20,122030.503,4905.505776,-454.1169472,80.10251982,-25.57393357,-11.81288304,0.4597669,-0.569910067,-0.123620679,0.052557861,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253,"CSH6563-60Y",70,20,25,-20,123930.7189,4446.451543,-640.7020986,67.18821789,-7.194750495,-6.05682544,0.484089578,-0.316063595,-0.306494677,-0.003627443,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,"CSH6583-50Y",65,20,12.8,-20,138542.1364,5647.685379,-272.1161875,82.87373639,-27.16482674,-19.986649,0.50898826,-0.431157715,-0.187416854,0.105089537,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,"CSH6593-60Y",65,20,12.8,-20,156303.9487,6371.747608,-307.0028782,93.49857439,-30.64749684,-22.54903989,0.574243166,-0.486434345,-0.211444655,0.118562554,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256,"CSH7553-50Y",65,20,12.8,-20,135001.9618,5601.361218,-132.4399525,92.66755104000001,-15.26321657,-23.23114161,0.558993444,-0.507635205,-0.369964651,0.121253773,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3257,"CSH7553-70Y",70,20,25,-20,134213.0369,5669.781219,-72.80926623000001,99.65564203,-15.53844236,-23.61693296,0.625822964,-0.629264305,-0.374390032,0.122810514,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3258,"CSH7563-60Y",65,20,12.8,-20,159162.2602,6590.540233,-176.7866668,108.8596007,-18.38784841,-26.77190113,0.6561968459999999,-0.596630357,-0.427836144,0.139360841,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,"CSH7563-80Y",70,20,25,-20,160331.0278,6761.449207,-201.9602193,117.1941762,-23.98141128,-27.58315721,0.712215645,-0.7848606889999999,-0.406747982,0.152348591,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3260,"CSH7573-70Y",65,20,12.8,-20,182944.8133,7567.958503,-214.6693702,124.9080525,-21.35375129,-30.4296932,0.752673055,-0.6847518970000001,-0.487133542,0.158189067,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3261,"CSH7573-90Y",70,20,25,-20,183447.2248,7521.45662,-512.4959384,130.3627791,-27.01349283,-20.48461472,0.757115926,-0.915597238,-0.402163854,0.083085968,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3262,"CSH7583-80Y",65,20,12.8,-20,194327.8898,7647.163496,311.2360905,128.1171503,-0.812714888,-37.61885136,0.795916867,-0.598118998,-0.6480386889999999,0.162222948,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3263,"CSH7593-90Y",65,20,12.8,-20,221336.1728,8709.989609,354.4926319,145.9232627,-0.925668483,-42.84723409,0.906535821,-0.681247401,-0.738105084,0.184769188,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,"CSH8553-110Y",70,20,25,-20,238667.421,9255.730469,-1313.982523,151.4727593,-46.26182239,-10.16889611,0.911619702,-1.018542783,-0.27859433,0.002149466,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3265,"CSH8553-80Y",65,20,12.8,-20,228665.5445,8660.406805000001,-1065.984818,135.3996433,-30.84498875,-15.37495014,0.825094278,-0.660764699,-0.310282623,0.049803659,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3266,"CSH8563-125Y",70,20,25,-20,272005.0925,10548.59441,-1497.522939,172.630859,-52.72379123,-11.58931334,1.038957057,-1.160815425,-0.317509094,0.002449709,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3267,"CSH8563-90Y",65,20,12.8,-20,263454.1087,9977.798484000001,-1234.003165,155.9575567,-35.78631891,-17.52495203,0.94989581,-0.762306081,-0.354834877,0.056477293,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3268,"CSH8573-110Y",65,20,12.8,-20,268158.2193,10684.88358,1372.873033,196.0700549,16.98208269,-80.90973817,1.178483008,-1.134306705,-1.222730215,0.472853381,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,"CSH8573-140Y",70,20,25,-20,313910.866,12170.2263,-1733.452169,199.1172735,-60.92517314,-13.20056898,1.1984974,-1.337877709,-0.364329447,0.002173246,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3270,"CSH8583-125Y",65,20,12.8,-20,346086.5518,13432.24434,-1573.660028,211.9136164,-58.58218839,-27.05052555,1.230082273,-1.220034283,-0.480035767,0.116622466,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3271,"CSH8593-140Y",65,20,12.8,-20,393949.5856,15289.89515,-1791.293862,241.2208187,-66.6839804,-30.79155567,1.400200034,-1.388762429,-0.546423693,0.132751104,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272,"CSH6553-35Y",65,20,12.8,-20,95274,3597.2,-189.7,56.457,-4.9511,-12.249,0.37429,-0.28314,-0.25011,0.045602,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3273,"CSH6553-50Y",70,20,25,-20,98782.79813,3542.18841,-508.5819273,53.49011929,-5.560419916,-4.892829659,0.386127946,-0.250648405,-0.246425723,-0.002714627,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3274,"CSH6563-40Y",65,20,12.8,-20,122030.503,4905.505776,-454.1169472,80.10251982,-25.57393357,-11.81288304,0.4597669,-0.569910067,-0.123620679,0.052557861,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3275,"CSH6563-60Y",70,20,25,-20,123930.7189,4446.451543,-640.7020986,67.18821789,-7.194750495,-6.05682544,0.484089578,-0.316063595,-0.306494677,-0.003627443,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3276,"CSH6583-50Y",65,20,12.8,-20,138542.1364,5647.685379,-272.1161875,82.87373639,-27.16482674,-19.986649,0.50898826,-0.431157715,-0.187416854,0.105089537,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,"CSH6593-60Y",65,20,12.8,-20,156303.9487,6371.747608,-307.0028782,93.49857439,-30.64749684,-22.54903989,0.574243166,-0.486434345,-0.211444655,0.118562554,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3278,"CSH7553-50Y",65,20,12.8,-20,135001.9618,5601.361218,-132.4399525,92.66755104000001,-15.26321657,-23.23114161,0.558993444,-0.507635205,-0.369964651,0.121253773,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3279,"CSH7553-70Y",70,20,25,-20,134213.0369,5669.781219,-72.80926623000001,99.65564203,-15.53844236,-23.61693296,0.625822964,-0.629264305,-0.374390032,0.122810514,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,"CSH7563-60Y",65,20,12.8,-20,159162.2602,6590.540233,-176.7866668,108.8596007,-18.38784841,-26.77190113,0.6561968459999999,-0.596630357,-0.427836144,0.139360841,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281,"CSH7563-80Y",70,20,25,-20,160331.0278,6761.449207,-201.9602193,117.1941762,-23.98141128,-27.58315721,0.712215645,-0.7848606889999999,-0.406747982,0.152348591,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282,"CSH7573-70Y",65,20,12.8,-20,182944.8133,7567.958503,-214.6693702,124.9080525,-21.35375129,-30.4296932,0.752673055,-0.6847518970000001,-0.487133542,0.158189067,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3283,"CSH7573-90Y",70,20,25,-20,183447.2248,7521.45662,-512.4959384,130.3627791,-27.01349283,-20.48461472,0.757115926,-0.915597238,-0.402163854,0.083085968,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284,"CSH7583-80Y",65,20,12.8,-20,194327.8898,7647.163496,311.2360905,128.1171503,-0.812714888,-37.61885136,0.795916867,-0.598118998,-0.6480386889999999,0.162222948,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3285,"CSH7583-90Y",70,20,25,-20,213875.846,8675.977944,-834.9637072,147.3564952,-36.62882365,-16.45456543,0.854369728,-1.03178396,-0.388832746,0.048769983,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,"CSH7593-100Y",70,20,25,-20,243600.9636,9881.791826999999,-951.0095106,167.8365505,-41.71960931,-18.74147114,0.973112639,-1.175184443,-0.442873907,0.055548185,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,"CSH7593-90Y",65,20,12.8,-20,221336.1728,8709.989609,354.4926319,145.9232627,-0.925668483,-42.84723409,0.906535821,-0.681247401,-0.738105084,0.184769188,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3288,"CSH8553-110Y",70,20,25,-20,238667.421,9255.730469,-1313.982523,151.4727593,-46.26182239,-10.16889611,0.911619702,-1.018542783,-0.27859433,0.002149466,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289,"CSH8553-80Y",65,20,12.8,-20,228665.5445,8660.406805000001,-1065.984818,135.3996433,-30.84498875,-15.37495014,0.825094278,-0.660764699,-0.310282623,0.049803659,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,"CSH8563-125Y",70,20,25,-20,272005.0925,10548.59441,-1497.522939,172.630859,-52.72379123,-11.58931334,1.038957057,-1.160815425,-0.317509094,0.002449709,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,"CSH8563-90Y",65,20,12.8,-20,263454.1087,9977.798484000001,-1234.003165,155.9575567,-35.78631891,-17.52495203,0.94989581,-0.762306081,-0.354834877,0.056477293,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3292,"CSH8573-110Y",65,20,12.8,-20,268158.2193,10684.88358,1372.873033,196.0700549,16.98208269,-80.90973817,1.178483008,-1.134306705,-1.222730215,0.472853381,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293,"CSH8573-140Y",70,20,25,-20,313910.866,12170.2263,-1733.452169,199.1172735,-60.92517314,-13.20056898,1.1984974,-1.337877709,-0.364329447,0.002173246,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3294,"CSH8583-125Y",65,20,12.8,-20,346086.5518,13432.24434,-1573.660028,211.9136164,-58.58218839,-27.05052555,1.230082273,-1.220034283,-0.480035767,0.116622466,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3295,"CSH8583-140Y",70,20,25,-20,338016.5038,13417.98942,-1450.330254,224.0796469,-67.28783846,-31.59495633,1.328847046,-1.495197417,-0.37683671,0.18176059,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3296,"CSH8593-140Y",65,20,12.8,-20,393949.5856,15289.89515,-1791.293862,241.2208187,-66.6839804,-30.79155567,1.400200034,-1.388762429,-0.546423693,0.132751104,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3297,"CSH8593-160Y",70,20,25,-20,393282.7069,15594.89079,-1711.426006,260.1903884,-78.45011225,-35.8727724,1.543796709,-1.733702557,-0.433427123,0.205267974,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3298,"CSH95103-280Y",65,20,12.8,-20,745773.7875,28619.57425,-3623.065564,440.1815159,-131.4624587,-41.01316449,2.653241242,-2.221467868,-0.686449306,0.065180741,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299,"CSH95113-320Y",65,20,12.8,-20,815229.9006000001,30564.78807,-3895.471255,482.0519858,-99.80902797,-51.08053539,2.892772036,-2.489871815,-1.364393771,0.185491768,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,"CSH9553-180Y",70,20,25,-20,381809.0729,14502.92418,-815.728595,242.4320076,-25.51446157,-48.3103675,1.540881825,-1.578162201,-0.987382954,0.205236506,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,"CSH9563-160Y",65,20,12.8,-20,446602.4026,16942.79984,-776.8271437,268.9991941,-30.6594402,-61.78400903,1.697020086,-1.536341597,-1.110402804,0.283908537,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,"CSH9563-210Y",70,20,25,-20,429403.5169,16818.51462,-180.3267674,284.3506029,-33.8986619,-70.68363945,1.789267702,-1.798718596,-1.081434273,0.348256544,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,"CSH9573-180Y",65,20,12.8,-20,444103.2241,17649.74358,3079.434216,338.3397336,66.5760083,-144.2265095,2.101865126,-1.84089958,-2.488080837,0.797558277,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,"CSH9573-240Y",70,20,25,-20,472844.3731,19260.37338,1065.758837,329.1905736,-40.38187676,-106.4882538,2.104534899,-1.946677757,-1.198990762,0.577521998,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305,"CSH9583-210Y",65,20,12.8,-20,607411.071,23002.66374,-2958.894262,355.8608996,-99.73059931,-33.54007741,2.127612054,-1.877872556,-0.657634109,0.08073804800000001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3306,"CSH9583-280Y",70,20,25,-20,606426.8154,22872.15032,-3200.923072,370.6497766,-95.35789106,-26.06739886,2.331483994,-2.184191743,-0.737998518,0.021268574,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,"CSH9593-240Y",65,20,12.8,-20,690248.1591,26139.49099,-3369.068441,404.3623606,-113.5409852,-37.91789899,2.41723077,-2.134528503,-0.744947543,0.09091033599999999,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308,"CSH9593-300Y",70,20,25,-20,692771.3,26128.66306,-3669.903497,423.3506452,-109.3747769,-29.38950722,2.66210217,-2.496065282,-0.838064779,0.022656714,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3309,"CSH6551-50Y",60,20,12.5,-15,136147.2679,5167.581401,-132.5156536,86.1409517,-18.98880278,-19.29371584,0.5011090499999999,-0.704558632,-0.204483052,0.038505626,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,"CSH6561-60Y",60,20,12.5,-15,171223.0193,6573.787356,-341.7469226,108.3002954,-29.96296808,-22.13105406,0.606765425,-0.931924308,-0.24743666,0.07453056299999999,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311,"CSH7551-70Y",60,20,12.5,-15,217799.3784,8123.036181,-1722.177256,125.0118848,-62.87007786,6.795857767,0.7272173240000001,-1.032272416,0.169205072,-0.199867367,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3312,"CSH7561-80Y",60,20,12.5,-15,230944.9276,8755.181304,-254.8079375,145.6154389,-32.51136851,-31.94452564,0.84707232,-1.185007205,-0.342493948,0.062648279,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313,"CSH7571-90Y",60,20,12.5,-15,265945.6491,10195.8622,-558.7016827,167.6412263,-46.66452224,-33.55997201,0.939913146,-1.434335523,-0.379702895,0.111800615,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,"CSH8551-110Y",60,20,12.5,-15,352418.4307,13069.96343,-2626.1958,200.3778109,-89.49563101,15.76037871,1.207913632,-1.533713969,0.192099313,-0.415133338,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3315,"CSH8561-125Y",60,20,12.5,-15,375713.6256,14274.65262,-374.2518479,238.0102187,-53.00075335,-53.07135196,1.380454215,-1.948409087,-0.562903252,0.110289891,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3316,"CSH8571-140Y",60,20,12.5,-15,436940.3658,16723.72967,-1032.209405,273.8804414,-78.23716277,-52.26765262,1.537529089,-2.332006216,-0.597585026,0.163720661,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3317,"CSH6551-50Y",60,20,12.5,-15,136147.2679,5167.581401,-132.5156536,86.1409517,-18.98880278,-19.29371584,0.5011090499999999,-0.704558632,-0.204483052,0.038505626,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3318,"CSH6561-60Y",60,20,12.5,-15,171223.0193,6573.787356,-341.7469226,108.3002954,-29.96296808,-22.13105406,0.606765425,-0.931924308,-0.24743666,0.07453056299999999,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3319,"CSH7551-70Y",60,20,12.5,-15,217799.3784,8123.036181,-1722.177256,125.0118848,-62.87007786,6.795857767,0.7272173240000001,-1.032272416,0.169205072,-0.199867367,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3320,"CSH7561-80y",60,20,12.5,-15,230944.9276,8755.181304,-254.8079375,145.6154389,-32.51136851,-31.94452564,0.84707232,-1.185007205,-0.342493948,0.062648279,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3321,"CSH7571-90Y",60,20,12.5,-15,265945.6491,10195.8622,-558.7016827,167.6412263,-46.66452224,-33.55997201,0.939913146,-1.434335523,-0.379702895,0.111800615,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3322,"CSH8551-110Y",60,20,12.5,-15,352418.4307,13069.96343,-2626.1958,200.3778109,-89.49563101,15.76037871,1.207913632,-1.533713969,0.192099313,-0.415133338,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3323,"CSH8561-125Y",60,20,12.5,-15,375713.6256,14274.65262,-374.2518479,238.0102187,-53.00075335,-53.07135196,1.380454215,-1.948409087,-0.562903252,0.110289891,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3324,"CSH8571-140Y",60,20,12.5,-15,436940.3658,16723.72967,-1032.209405,273.8804414,-78.23716277,-52.26765262,1.537529089,-2.332006216,-0.597585026,0.163720661,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,"CSH6551-50Y",60,20,12.5,-15,136147.2679,5167.581401,-132.5156536,86.1409517,-18.98880278,-19.29371584,0.5011090499999999,-0.704558632,-0.204483052,0.038505626,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3326,"CSH6561-60Y",60,20,12.5,-15,171223.0193,6573.787356,-341.7469226,108.3002954,-29.96296808,-22.13105406,0.606765425,-0.931924308,-0.24743666,0.07453056299999999,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3327,"CSH7551-70Y",60,20,12.5,-15,217799.3784,8123.036181,-1722.177256,125.0118848,-62.87007786,6.795857767,0.7272173240000001,-1.032272416,0.169205072,-0.199867367,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3328,"CSH7561-80y",60,20,12.5,-15,230944.9276,8755.181304,-254.8079375,145.6154389,-32.51136851,-31.94452564,0.84707232,-1.185007205,-0.342493948,0.062648279,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3329,"CSH7571-90Y",60,20,12.5,-15,265945.6491,10195.8622,-558.7016827,167.6412263,-46.66452224,-33.55997201,0.939913146,-1.434335523,-0.379702895,0.111800615,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3330,"CSH8551-110Y",60,20,12.5,-15,352418.4307,13069.96343,-2626.1958,200.3778109,-89.49563101,15.76037871,1.207913632,-1.533713969,0.192099313,-0.415133338,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3331,"CSH8561-125Y",60,20,12.5,-15,375713.6256,14274.65262,-374.2518479,238.0102187,-53.00075335,-53.07135196,1.380454215,-1.948409087,-0.562903252,0.110289891,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3332,"CSH8571-140Y",60,20,12.5,-15,436940.3658,16723.72967,-1032.209405,273.8804414,-78.23716277,-52.26765262,1.537529089,-2.332006216,-0.597585026,0.163720661,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3333,"CSH9551-180Y",60,20,12.5,-15,603588.1596,22398.14943,-4382.72963,344.3019108,-151.0065285,23.91045809,2.074064783,-2.63600071,0.294559578,-0.688660129,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,"CSH9561-210Y",60,20,12.5,-15,650457.3408,24680.11854,-649.3746589,411.1102592,-90.76800881,-91.98905162,2.387301095,-3.353626421,-0.98577215,0.196946436,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335,"CSH9571-240Y",60,20,12.5,-15,754559.9579,28883.51648,-1829.484366,472.7693648,-136.3107536,-89.0855742,2.65093349,-4.023295559,-1.017530705,0.277970295,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3336,"CSH9581-280Y",60,20,12.5,-15,883136.3147,32092.78558,-4412.872807,499.0354543,-162.4904753,-36.54656153,3.038451223,-3.637534737,-0.446644493,-0.261450372,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3337,"CSH9591-300Y",60,20,12.5,-15,1000126.8,37543.47312,-4719.988366,541.9168519999999,-252.5273578,-72.91130147,4.073636967,-3.42501715,0.073029082,0.260294124,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3338,"CSH6551-50Y",60,20,12.5,-15,136147.2679,5167.581401,-132.5156536,86.1409517,-18.98880278,-19.29371584,0.5011090499999999,-0.704558632,-0.204483052,0.038505626,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3339,"CSH6561-60Y",60,20,12.5,-15,171223.0193,6573.787356,-341.7469226,108.3002954,-29.96296808,-22.13105406,0.606765425,-0.931924308,-0.24743666,0.07453056299999999,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3340,"CSH7551-70Y",60,20,12.5,-15,217799.3784,8123.036181,-1722.177256,125.0118848,-62.87007786,6.795857767,0.7272173240000001,-1.032272416,0.169205072,-0.199867367,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3341,"CSH7561-80y",60,20,12.5,-15,230944.9276,8755.181304,-254.8079375,145.6154389,-32.51136851,-31.94452564,0.84707232,-1.185007205,-0.342493948,0.062648279,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3342,"CSH7571-90Y",60,20,12.5,-15,265945.6491,10195.8622,-558.7016827,167.6412263,-46.66452224,-33.55997201,0.939913146,-1.434335523,-0.379702895,0.111800615,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3343,"CSH8551-110Y",60,20,12.5,-15,352418.4307,13069.96343,-2626.1958,200.3778109,-89.49563101,15.76037871,1.207913632,-1.533713969,0.192099313,-0.415133338,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
